Id,Date,Transaction,Currency,Description
9988,2024-03-01T18:05:10,+569.67,USD,Refunds
9989,2024-04-08T04:05:31,+152.97,USD,Videogames
9990,2024-10-17T12:02:23,-985.56,USD,Utilities bill
9991,2024-01-19T18:10:16,+465.36,USD,Restaurant bill
9992,2024-10-17T07:14:48,-4.61,USD,Rent payment
9993,2024-06-20T07:03:11,-7.15,USD,Restaurant bill
9994,2024-08-15T08:52:43,-247.62,USD,Videogames
9995,2024-10-22T09:19:58,+284.86,USD,Online purchase
9996,2024-01-24T06:30:17,+362.78,USD,Rent payment
9997,2024-11-20T02:50:44,+339.28,USD,Grocery shopping
9998,2024-08-27T08:06:59,+827.91,USD,Refunds
9999,2024-05-01T07:06:58,+290.95,USD,Utilities bill
10000,2024-05-02T08:44:12,-107.6,USD,Salary
10001,2024-08-03T08:10:36,+382.65,USD,Online purchase
10002,2024-06-14T12:30:54,+53.72,USD,Videogames
10003,2024-06-05T07:25:12,+441.68,USD,Rent payment
10004,2024-03-31T10:31:27,+940.93,USD,Refunds
10005,2024-03-07T23:46:50,-306.73,USD,Videogames
10006,2024-04-12T16:09:14,+298.31,USD,Grocery shopping
10007,2024-02-27T16:38:05,-773.83,USD,School expences
10008,2024-09-08T20:59:08,+695.37,USD,Medical expenses
10009,2024-10-31T22:08:11,-247.73,USD,Grocery shopping
10010,2024-08-22T02:03:22,-738.22,USD,Salary
10011,2024-03-24T01:48:56,+83.71,USD,School expences
10012,2024-03-30T07:10:13,-498.07,USD,Rent payment
10013,2024-08-22T08:05:28,-427.79,USD,Online purchase
10014,2024-06-29T16:44:54,+180.46,USD,Rent payment
10015,2024-01-02T00:43:29,-572.59,USD,School expences
10016,2024-03-27T15:00:56,+511.32,USD,Grocery shopping
10017,2024-04-11T05:10:40,+893.63,USD,Grocery shopping
10018,2024-06-13T17:37:57,+647.78,USD,Grocery shopping
10019,2024-08-14T21:23:00,-103.32,USD,Rent payment
10020,2024-09-12T15:36:42,-407.04,USD,Grocery shopping
10021,2024-07-28T17:53:16,+742.93,USD,Restaurant bill
10022,2024-05-24T01:07:36,+980.61,USD,Online purchase
10023,2024-07-27T19:13:29,-918.41,USD,Salary
10024,2024-07-05T22:43:03,+447.09,USD,Rent payment
10025,2024-01-25T05:34:17,-221.05,USD,Refunds
10026,2024-02-02T02:22:48,+142.83,USD,Grocery shopping
10027,2024-01-05T02:50:36,-57.02,USD,School expences
10028,2024-09-06T02:10:41,-440.83,USD,Utilities bill
10029,2024-05-14T04:55:40,+31.7,USD,Online purchase
10030,2024-11-07T20:03:51,+528.3,USD,School expences
10031,2024-02-28T17:33:00,+596.38,USD,Restaurant bill
10032,2024-07-24T16:28:14,+849.56,USD,Online purchase
10033,2024-01-30T21:03:02,-178.61,USD,Online purchase
10034,2024-04-23T14:40:24,-579.9,USD,Medical expenses
10035,2024-07-13T12:19:58,-380.77,USD,Restaurant bill
10036,2024-12-13T01:45:05,-940.07,USD,Restaurant bill
10037,2024-01-20T05:13:10,-996.15,USD,Refunds
10038,2024-02-06T10:52:52,+196.02,USD,Medical expenses
10039,2024-08-01T17:39:03,+871.76,USD,Utilities bill
10040,2024-06-28T12:57:11,-48.1,USD,Utilities bill
10041,2024-04-02T01:34:46,-475.31,USD,Videogames
10042,2024-08-19T10:26:48,-387.01,USD,Restaurant bill
10043,2024-08-11T07:25:56,+382.13,USD,Restaurant bill
10044,2024-02-08T15:35:11,+254.9,USD,Restaurant bill
10045,2024-08-12T13:41:03,+432.87,USD,Utilities bill
10046,2024-11-25T06:02:40,-110.61,USD,Restaurant bill
10047,2024-10-21T11:37:31,+304.14,USD,Restaurant bill
10048,2024-07-07T21:49:29,-92.82,USD,Refunds
10049,2024-10-02T07:15:23,+214.81,USD,Medical expenses
10050,2024-07-15T09:48:02,-694.76,USD,Refunds
10051,2024-02-21T14:21:02,+106.47,USD,Videogames
10052,2024-08-12T17:01:05,+647.85,USD,Videogames
10053,2024-01-25T13:12:27,+55.38,USD,Online purchase
10054,2024-06-26T09:02:29,-129.98,USD,Rent payment
10055,2024-07-16T01:20:45,+589.72,USD,Medical expenses
10056,2024-10-22T14:49:12,-226.64,USD,Utilities bill
10057,2024-11-07T05:16:56,+635.16,USD,Rent payment
10058,2024-04-27T23:25:38,-930.24,USD,Videogames
10059,2024-05-09T01:31:46,-735.43,USD,Medical expenses
10060,2024-06-07T17:39:41,+138.91,USD,Salary
10061,2024-02-06T15:54:05,-740.23,USD,Rent payment
10062,2024-10-23T06:54:04,-321.84,USD,Salary
10063,2024-03-29T22:43:28,-221.31,USD,Refunds
10064,2024-02-05T00:03:34,-897.96,USD,School expences
10065,2024-09-06T09:19:04,-671.97,USD,Salary
10066,2024-03-08T00:02:00,+733.52,USD,Restaurant bill
10067,2024-11-30T04:16:19,-618.88,USD,Videogames
10068,2024-12-13T08:41:49,+994.52,USD,Refunds
10069,2024-08-17T17:44:55,-828.68,USD,Grocery shopping
10070,2024-01-11T20:45:03,+627.31,USD,Videogames
10071,2024-01-04T00:39:30,-921.51,USD,Grocery shopping
10072,2024-09-13T03:48:11,-507.45,USD,Rent payment
10073,2024-12-19T09:43:59,-5.36,USD,Videogames
10074,2024-11-10T16:48:00,+136.15,USD,Grocery shopping
10075,2024-07-19T23:08:28,-832.24,USD,Restaurant bill
10076,2024-04-14T02:21:58,-256.99,USD,School expences
10077,2024-08-18T07:11:31,-465.37,USD,Utilities bill
10078,2024-03-20T06:01:58,-129.46,USD,Grocery shopping
10079,2024-12-14T10:12:23,-932.7,USD,Videogames
10080,2024-12-25T09:08:20,+910.46,USD,Medical expenses
10081,2024-11-11T08:41:20,-986.69,USD,Medical expenses
10082,2024-02-17T18:12:29,-293.56,USD,Salary
10083,2024-04-03T02:54:19,+180.25,USD,School expences
10084,2024-03-11T05:53:33,-768.03,USD,Refunds
10085,2024-06-20T03:30:16,+797.91,USD,Grocery shopping
10086,2024-03-01T02:28:33,-566.81,USD,Salary
10087,2024-04-03T14:57:17,+381.78,USD,Medical expenses
10088,2024-12-03T20:15:12,-170.49,USD,Restaurant bill
10089,2024-03-03T21:44:35,+964.99,USD,Rent payment
10090,2024-11-06T06:04:00,+996.95,USD,Restaurant bill
10091,2024-04-12T16:02:03,+744.74,USD,Medical expenses
10092,2024-11-29T18:35:16,-432.65,USD,Utilities bill
10093,2024-08-09T16:24:42,-128.42,USD,Medical expenses
10094,2024-06-24T14:45:29,+586.68,USD,Restaurant bill
10095,2024-09-08T01:40:25,+246.7,USD,Salary
10096,2024-02-10T20:02:05,-251.36,USD,Rent payment
10097,2024-01-15T05:32:17,-651.39,USD,Medical expenses
10098,2024-09-19T15:24:11,+883.81,USD,Restaurant bill
10099,2024-11-18T08:48:34,-574.41,USD,School expences
10100,2024-07-28T21:08:12,-895.44,USD,Grocery shopping
10101,2024-11-24T07:36:37,-765.94,USD,Grocery shopping
10102,2024-06-08T08:43:17,-537.22,USD,Rent payment
10103,2024-06-17T12:26:12,-513.41,USD,Medical expenses
10104,2024-06-26T15:15:27,-148.94,USD,Rent payment
10105,2024-05-29T01:13:27,+85.74,USD,Grocery shopping
10106,2024-08-27T05:51:06,-793.93,USD,Refunds
10107,2024-01-14T00:34:21,-16.87,USD,Online purchase
10108,2024-02-22T18:43:57,-710.33,USD,Salary
10109,2024-11-20T02:10:41,-959.43,USD,Rent payment
10110,2024-02-19T12:06:46,-9.68,USD,Grocery shopping
10111,2024-07-19T04:07:00,+176.31,USD,Restaurant bill
10112,2024-05-16T12:32:36,+221.93,USD,Refunds
10113,2024-01-17T23:34:09,+134.46,USD,Grocery shopping
10114,2024-01-22T00:47:03,+237.8,USD,Videogames
10115,2024-11-01T06:02:16,+11.9,USD,Online purchase
10116,2024-03-05T01:23:58,+223.48,USD,Salary
10117,2024-11-30T09:19:27,-406.75,USD,Medical expenses
10118,2024-02-04T06:06:55,+118.06,USD,Utilities bill
10119,2024-11-06T05:31:32,+844.38,USD,Videogames
10120,2024-09-21T18:01:44,+439.12,USD,Grocery shopping
10121,2024-12-21T19:04:13,-148.69,USD,Refunds
10122,2024-04-10T12:32:15,-132.9,USD,School expences
10123,2024-12-18T09:44:17,+485.89,USD,Refunds
10124,2024-01-20T10:14:27,+556.3,USD,Refunds
10125,2024-07-27T01:15:28,+255.09,USD,Online purchase
10126,2024-10-29T14:12:19,+365.82,USD,Rent payment
10127,2024-10-26T19:37:18,+937.83,USD,Utilities bill
10128,2024-03-29T00:25:10,+344.76,USD,Salary
10129,2024-04-09T19:38:36,+212.77,USD,Salary
10130,2024-01-07T13:07:43,-723.99,USD,Restaurant bill
10131,2024-02-26T23:04:29,+463.73,USD,Online purchase
10132,2024-07-10T02:54:01,-231.89,USD,Grocery shopping
10133,2024-06-12T08:44:01,-722.3,USD,Videogames
10134,2024-06-03T15:42:24,+727.16,USD,Utilities bill
10135,2024-01-08T09:00:10,+722.18,USD,Grocery shopping
10136,2024-06-17T00:54:10,+793.63,USD,Videogames
10137,2024-12-21T12:20:59,-273.59,USD,Videogames
10138,2024-05-07T10:20:14,-795.28,USD,Medical expenses
10139,2024-12-27T13:22:42,+700.32,USD,School expences
10140,2024-11-12T17:59:09,-874.28,USD,School expences
10141,2024-10-18T15:20:36,-338.16,USD,Rent payment
10142,2024-11-30T06:45:43,-878.13,USD,Refunds
10143,2024-07-25T03:06:14,+486.57,USD,Utilities bill
10144,2024-04-15T18:56:44,+443.37,USD,Refunds
10145,2024-06-09T15:07:09,-752.73,USD,Salary
10146,2024-05-20T19:01:53,+963.23,USD,Online purchase
10147,2024-10-20T20:56:38,+485.6,USD,Restaurant bill
10148,2024-03-09T14:55:49,-47.73,USD,Salary
10149,2024-04-08T19:51:10,+535.29,USD,School expences
10150,2024-09-07T04:09:34,+847.95,USD,Online purchase
10151,2024-06-25T21:57:56,-941.71,USD,Utilities bill
10152,2024-03-26T22:46:07,+233.87,USD,Restaurant bill
10153,2024-10-22T15:32:58,+186.01,USD,Videogames
10154,2024-05-06T09:31:00,-60.01,USD,Refunds
10155,2024-10-30T13:43:30,-112.24,USD,Videogames
10156,2024-05-04T09:18:07,+421.13,USD,Medical expenses
10157,2024-09-14T12:55:57,-2.15,USD,Online purchase
10158,2024-11-14T18:41:02,-392.85,USD,Online purchase
10159,2024-07-20T23:34:25,-366.44,USD,Online purchase
10160,2024-07-02T12:26:39,-673.73,USD,Online purchase
10161,2024-07-20T04:53:01,+857.26,USD,Medical expenses
10162,2024-09-27T11:12:35,-528.15,USD,Salary
10163,2024-04-07T06:53:19,-580.18,USD,Restaurant bill
10164,2024-02-09T10:33:24,+2.8,USD,Utilities bill
10165,2024-09-17T12:48:16,-4.83,USD,School expences
10166,2024-09-29T07:00:05,+913.23,USD,School expences
10167,2024-11-24T19:17:03,+38.15,USD,Grocery shopping
10168,2024-01-03T05:59:55,-27.62,USD,Restaurant bill
10169,2024-08-10T09:43:44,-63.23,USD,Videogames
10170,2024-12-19T09:57:38,-624.08,USD,Videogames
10171,2024-12-29T20:31:26,-183.52,USD,Rent payment
10172,2024-12-04T02:49:18,-418.23,USD,Utilities bill
10173,2024-06-27T00:45:48,-279.25,USD,Salary
10174,2024-11-12T07:02:18,-832.36,USD,School expences
10175,2024-08-09T02:27:46,+200.51,USD,Restaurant bill
10176,2024-08-31T23:10:08,-147.19,USD,Rent payment
10177,2024-12-05T14:12:55,+225.78,USD,Restaurant bill
10178,2024-06-21T08:48:15,-155.49,USD,Grocery shopping
10179,2024-02-25T10:56:42,+990.77,USD,School expences
10180,2024-10-25T03:51:30,+868.58,USD,Grocery shopping
10181,2024-10-18T09:51:16,-807.38,USD,Online purchase
10182,2024-05-03T09:00:46,+515.15,USD,Restaurant bill
10183,2024-04-28T16:29:51,-799.29,USD,Salary
10184,2024-05-02T03:23:41,-605.57,USD,Refunds
10185,2024-07-25T04:45:04,-881.09,USD,Videogames
10186,2024-12-02T21:11:50,+851.95,USD,Restaurant bill
10187,2024-10-04T04:52:30,+402.87,USD,Restaurant bill
10188,2024-02-14T10:59:08,+931.7,USD,Grocery shopping
10189,2024-12-03T02:55:48,+698.86,USD,Rent payment
10190,2024-02-11T08:42:26,-374.45,USD,Medical expenses
10191,2024-02-29T13:58:00,+280.37,USD,Videogames
10192,2024-03-04T22:06:38,+184.25,USD,Salary
10193,2024-04-11T05:49:13,+590.3,USD,Grocery shopping
10194,2024-01-02T22:36:50,+647.21,USD,Videogames
10195,2024-01-23T13:06:56,-717.37,USD,Refunds
10196,2024-09-09T03:26:05,-677.97,USD,Utilities bill
10197,2024-12-12T19:13:47,-206.64,USD,Rent payment
10198,2024-11-10T03:41:59,-607.07,USD,School expences
10199,2024-06-19T19:25:49,-946.72,USD,Online purchase
10200,2024-05-03T00:31:00,+934.18,USD,Medical expenses
10201,2024-09-16T16:32:25,-485.98,USD,Utilities bill
10202,2024-04-26T08:49:21,+911.89,USD,School expences
10203,2024-05-04T10:34:23,-729.19,USD,Restaurant bill
10204,2024-04-29T13:07:52,+152.38,USD,Restaurant bill
10205,2024-09-24T20:34:02,+488.25,USD,Videogames
10206,2024-08-05T05:19:26,+215.02,USD,Rent payment
10207,2024-01-02T03:11:16,-845.88,USD,Rent payment
10208,2024-12-20T11:35:06,-331.11,USD,Videogames
10209,2024-04-06T12:22:23,-321.99,USD,Videogames
10210,2024-10-26T11:35:36,-59.64,USD,Salary
10211,2024-01-25T22:56:39,+73.25,USD,Restaurant bill
10212,2024-09-28T09:18:33,-406.18,USD,Online purchase
10213,2024-05-09T07:16:41,-508.96,USD,Restaurant bill
10214,2024-04-07T20:15:13,-798.71,USD,School expences
10215,2024-08-17T11:28:03,+102.32,USD,Rent payment
10216,2024-08-06T01:08:33,-233.0,USD,Grocery shopping
10217,2024-06-09T09:25:04,-984.64,USD,Grocery shopping
10218,2024-01-27T04:56:59,-663.87,USD,Medical expenses
10219,2024-08-01T08:20:19,+388.96,USD,Online purchase
10220,2024-07-19T22:18:47,-828.61,USD,Refunds
10221,2024-06-06T23:21:53,-923.21,USD,Grocery shopping
10222,2024-01-31T19:39:22,-817.95,USD,Online purchase
10223,2024-07-21T19:34:03,+302.21,USD,Utilities bill
10224,2024-11-17T18:38:22,+793.26,USD,Videogames
10225,2024-07-10T11:26:21,+763.37,USD,Videogames
10226,2024-04-13T02:24:30,+6.97,USD,Grocery shopping
10227,2024-04-14T10:36:04,+970.9,USD,Videogames
10228,2024-01-29T00:38:12,-857.74,USD,Refunds
10229,2024-06-07T20:54:09,+562.28,USD,Grocery shopping
10230,2024-12-06T18:18:43,-563.36,USD,Videogames
10231,2024-10-26T06:43:47,+255.73,USD,Utilities bill
10232,2024-09-26T08:23:49,-388.27,USD,School expences
10233,2024-04-02T08:14:52,+130.5,USD,School expences
10234,2024-08-09T10:51:05,+53.57,USD,Grocery shopping
10235,2024-07-15T15:36:32,-243.7,USD,Utilities bill
10236,2024-09-29T08:35:03,+458.52,USD,Utilities bill
10237,2024-02-22T09:18:47,-576.58,USD,School expences
10238,2024-11-27T15:18:33,+156.02,USD,Videogames
10239,2024-04-07T03:24:43,-445.68,USD,Refunds
10240,2024-05-05T11:40:04,-610.63,USD,Medical expenses
10241,2024-04-11T06:30:45,-834.47,USD,Online purchase
10242,2024-12-01T05:55:43,+529.72,USD,Videogames
10243,2024-08-25T11:17:47,+586.75,USD,Rent payment
10244,2024-12-30T04:34:58,+150.16,USD,Refunds
10245,2024-08-24T17:04:05,+666.85,USD,Rent payment
10246,2024-02-01T22:34:26,+285.67,USD,School expences
10247,2024-09-01T14:24:04,-331.03,USD,Salary
10248,2024-03-22T08:17:40,+995.16,USD,Videogames
10249,2024-10-05T02:49:13,-530.65,USD,School expences
10250,2024-08-23T03:38:27,+166.84,USD,Grocery shopping
10251,2024-08-29T22:56:53,+481.67,USD,Online purchase
10252,2024-12-02T11:43:16,+786.0,USD,Online purchase
10253,2024-06-30T14:07:23,-983.56,USD,Refunds
10254,2024-11-25T07:19:19,+130.64,USD,Grocery shopping
10255,2024-03-19T10:34:30,+429.8,USD,School expences
10256,2024-01-05T02:59:32,-528.49,USD,School expences
10257,2024-10-08T09:39:03,-134.78,USD,Refunds
10258,2024-09-30T07:51:46,+777.13,USD,Rent payment
10259,2024-08-16T10:30:11,-215.36,USD,Salary
10260,2024-08-23T17:27:47,+290.43,USD,Salary
10261,2024-12-05T04:20:39,-662.61,USD,Grocery shopping
10262,2024-11-27T08:48:29,-627.59,USD,Rent payment
10263,2024-03-26T12:48:21,+256.68,USD,Videogames
10264,2024-03-17T23:40:46,-64.76,USD,School expences
10265,2024-01-06T05:57:28,+694.04,USD,Grocery shopping
10266,2024-06-21T17:55:38,-995.5,USD,Refunds
10267,2024-11-24T11:54:45,-652.66,USD,Videogames
10268,2024-05-21T09:25:20,+469.51,USD,Grocery shopping
10269,2024-01-17T17:23:49,-464.58,USD,Utilities bill
10270,2024-06-12T16:21:21,+76.23,USD,Restaurant bill
10271,2024-06-11T15:34:44,+180.09,USD,Videogames
10272,2024-11-17T07:50:19,+537.1,USD,School expences
10273,2024-02-09T05:45:05,+658.75,USD,Online purchase
10274,2024-07-25T15:23:11,+304.15,USD,Online purchase
10275,2024-03-20T23:31:13,+258.99,USD,Rent payment
10276,2024-02-22T01:40:22,-364.22,USD,Videogames
10277,2024-07-01T20:33:46,-190.52,USD,Online purchase
10278,2024-01-04T20:59:00,-624.0,USD,Medical expenses
10279,2024-01-24T13:09:44,-949.52,USD,Videogames
10280,2024-06-29T02:25:36,-212.79,USD,Medical expenses
10281,2024-08-30T22:02:15,+348.85,USD,Grocery shopping
10282,2024-09-12T13:30:27,+300.45,USD,Utilities bill
10283,2024-01-13T23:27:24,-703.87,USD,Refunds
10284,2024-11-01T05:00:11,-534.39,USD,Refunds
10285,2024-01-15T19:44:24,+186.6,USD,Online purchase
10286,2024-05-30T19:08:43,+421.2,USD,Restaurant bill
10287,2024-11-01T16:00:34,-143.23,USD,Online purchase
10288,2024-01-20T07:03:50,-846.87,USD,Utilities bill
10289,2024-11-11T02:08:16,+408.99,USD,Refunds
10290,2024-07-05T18:41:45,-220.42,USD,Restaurant bill
10291,2024-12-01T23:18:06,+567.6,USD,Refunds
10292,2024-10-12T05:25:32,+683.28,USD,Medical expenses
10293,2024-08-30T09:14:44,-401.28,USD,Salary
10294,2024-12-29T16:40:47,+404.59,USD,Salary
10295,2024-06-22T09:36:58,-451.45,USD,Salary
10296,2024-04-12T19:21:57,-501.43,USD,Refunds
10297,2024-02-14T08:30:53,-766.9,USD,Refunds
10298,2024-07-07T00:26:29,+405.52,USD,Utilities bill
10299,2024-01-28T18:30:31,+149.91,USD,Restaurant bill
10300,2024-08-17T03:10:41,-207.93,USD,Online purchase
10301,2024-05-07T17:04:34,-382.75,USD,School expences
10302,2024-08-06T17:06:20,-268.79,USD,Restaurant bill
10303,2024-06-06T07:57:21,-872.85,USD,Salary
10304,2024-06-02T00:02:42,+306.75,USD,Salary
10305,2024-08-04T23:23:17,-185.46,USD,Online purchase
10306,2024-10-04T05:39:31,+342.22,USD,Refunds
10307,2024-08-31T16:42:23,-218.65,USD,Medical expenses
10308,2024-03-12T07:08:33,-3.28,USD,Online purchase
10309,2024-12-17T08:56:18,-123.38,USD,Online purchase
10310,2024-12-29T16:16:50,+957.41,USD,School expences
10311,2024-03-10T01:54:49,-991.53,USD,Salary
10312,2024-02-20T05:23:57,+510.22,USD,Videogames
10313,2024-01-26T13:38:18,-514.32,USD,Utilities bill
10314,2024-11-07T06:51:11,+574.85,USD,Grocery shopping
10315,2024-08-05T04:49:35,+751.38,USD,Rent payment
10316,2024-08-03T11:44:01,+498.97,USD,Videogames
10317,2024-10-29T18:54:34,-130.09,USD,Salary
10318,2024-06-25T10:06:41,-800.39,USD,Refunds
10319,2024-02-08T08:19:49,-565.57,USD,Videogames
10320,2024-11-30T15:30:46,-116.03,USD,Utilities bill
10321,2024-08-30T14:43:21,+798.64,USD,Videogames
10322,2024-01-18T14:15:24,-946.45,USD,Videogames
10323,2024-07-25T01:55:44,-188.9,USD,School expences
10324,2024-02-26T09:39:05,+458.92,USD,Online purchase
10325,2024-07-28T23:36:25,+14.25,USD,Rent payment
10326,2024-04-11T01:20:28,+792.57,USD,Salary
10327,2024-04-10T14:03:25,+924.8,USD,School expences
10328,2024-09-26T13:02:22,+526.01,USD,Refunds
10329,2024-11-21T23:29:10,-254.22,USD,Grocery shopping
10330,2024-06-27T07:40:50,+658.59,USD,Utilities bill
10331,2024-02-27T10:12:35,+550.2,USD,Medical expenses
10332,2024-11-21T21:06:05,+37.95,USD,Utilities bill
10333,2024-12-13T13:29:41,-457.22,USD,Salary
10334,2024-07-04T01:58:04,+795.83,USD,Medical expenses
10335,2024-06-23T09:08:08,+341.51,USD,Grocery shopping
10336,2024-10-08T09:30:40,-175.86,USD,Refunds
10337,2024-06-23T05:11:38,+504.53,USD,Refunds
10338,2024-11-10T02:59:54,-116.84,USD,Salary
10339,2024-06-03T21:37:11,+686.75,USD,Grocery shopping
10340,2024-11-19T02:03:28,-735.13,USD,Medical expenses
10341,2024-08-29T21:31:21,-569.41,USD,Utilities bill
10342,2024-05-14T03:32:12,+905.98,USD,Refunds
10343,2024-11-10T15:31:57,-21.4,USD,Grocery shopping
10344,2024-08-06T22:46:52,-212.17,USD,Utilities bill
10345,2024-04-11T15:14:49,-335.97,USD,Utilities bill
10346,2024-06-11T17:35:09,+441.25,USD,Utilities bill
10347,2024-08-14T04:00:08,+156.8,USD,Medical expenses
10348,2024-05-16T15:16:30,-937.28,USD,Online purchase
10349,2024-05-18T02:45:23,+572.77,USD,Refunds
10350,2024-08-11T00:49:53,+646.45,USD,Restaurant bill
10351,2024-04-12T04:17:09,-34.22,USD,Refunds
10352,2024-10-28T20:15:46,+17.65,USD,School expences
10353,2024-10-13T14:48:04,-730.31,USD,Salary
10354,2024-06-15T15:03:00,+802.66,USD,Online purchase
10355,2024-11-24T04:50:58,-491.63,USD,Grocery shopping
10356,2024-09-01T00:17:59,-745.48,USD,Salary
10357,2024-02-03T08:22:22,-822.57,USD,Grocery shopping
10358,2024-01-17T18:37:31,+796.63,USD,Grocery shopping
10359,2024-04-12T13:47:12,-543.06,USD,Restaurant bill
10360,2024-04-16T09:54:51,+918.91,USD,School expences
10361,2024-08-31T00:42:32,+889.97,USD,School expences
10362,2024-02-16T15:17:19,+599.39,USD,Salary
10363,2024-05-12T04:14:33,-688.86,USD,Videogames
10364,2024-10-19T06:55:05,-760.27,USD,Utilities bill
10365,2024-04-01T21:39:07,+207.51,USD,Grocery shopping
10366,2024-08-01T04:40:21,+932.03,USD,Refunds
10367,2024-05-14T15:30:06,+797.45,USD,Rent payment
10368,2024-04-24T18:38:57,-823.32,USD,Videogames
10369,2024-01-21T02:27:52,-928.83,USD,Videogames
10370,2024-06-11T19:30:23,-24.67,USD,Videogames
10371,2024-12-04T09:44:19,+23.15,USD,Grocery shopping
10372,2024-07-21T09:59:13,+909.34,USD,School expences
10373,2024-05-31T10:32:31,-766.99,USD,Salary
10374,2024-12-06T10:04:32,-760.75,USD,Utilities bill
10375,2024-06-01T21:17:32,+367.23,USD,Videogames
10376,2024-09-16T13:58:32,-204.74,USD,Refunds
10377,2024-05-22T12:57:54,-761.4,USD,Salary
10378,2024-08-25T23:21:51,-474.08,USD,Refunds
10379,2024-06-18T18:56:50,-100.35,USD,Utilities bill
10380,2024-12-15T17:36:21,+446.51,USD,School expences
10381,2024-10-09T18:19:26,-706.47,USD,Online purchase
10382,2024-04-24T01:13:58,-626.99,USD,Refunds
10383,2024-01-28T10:07:04,+213.87,USD,Rent payment
10384,2024-11-21T17:24:18,-682.5,USD,School expences
10385,2024-05-09T02:06:40,+305.5,USD,Restaurant bill
10386,2024-05-23T17:08:57,-520.43,USD,Utilities bill
10387,2024-07-20T15:48:00,+147.58,USD,Utilities bill
10388,2024-07-18T12:07:51,+852.86,USD,Salary
10389,2024-05-04T07:15:12,+939.73,USD,Medical expenses
10390,2024-03-16T19:28:29,+298.75,USD,Refunds
10391,2024-10-21T08:00:07,-101.36,USD,Utilities bill
